tweet_id,user_id,created_at,text,url,mentions,lang,favorites,retweets,replies,quotes,views,hashtags
1812859851040543052,1267165753687658500,Mon Jul 15 14:40:44 +0000 2024,"save on piggyvest, you say no. ",https://t.co/i0vn64jB3O,,en,13,5,8,0,1547,
1812812683638423728,271100891,Mon Jul 15 11:33:18 +0000 2024,"Everybody dey save for PiggyVest, then theres me ",https://t.co/3SBoquJIbM,,en,67,26,75,71,34142,
1817501350030102628,1155597966331265024,Sun Jul 28 10:04:24 +0000 2024,"I dont understand what Gtb is telling me, where is my money . I was debited immediately on piggyvest, how come Gtb is telling me they cant find my money Wo, you people should not test me o. Provide my money.",https://t.co/uIjd4Qbrj9,@PiggyBankNG @gtbank_help @PiggyBankNG,en,7,4,3,4,906,
1817489453285359792,907351946734030849,Sun Jul 28 09:17:07 +0000 2024,Me  Saves with piggyvest in the morning. Me  Withdraws in 30 mins. What a life,,,en,1015,297,22,55,48333,
1811312412911382543,1462099212515037186,Thu Jul 11 08:11:46 +0000 2024,Piggyvest you can see my love for you is strong ,https://t.co/aCVQ8m2Mdk,,en,7,1,2,0,1187,
1727012626167910551,1207559477244895232,Tue Nov 21 17:14:31 +0000 2023,To visit piggyvest or not soaking garri for the rest of the year isnt so bad nau,https://t.co/Q5SAMhak4G,,en,3451,529,242,949,2602284,
1811319457559572628,1519689912886378496,Thu Jul 11 08:39:46 +0000 2024,Piggyvest de madd,https://t.co/4eWt6biAI9,,hu,21,20,12,0,831,
1817173553915003258,1772309834676711424,Sat Jul 27 12:21:51 +0000 2024,"The way I wan save like werey till year end ehn, I go just dey broke make PiggyVest Dey chop.",https://t.co/0Kr2aNgFRm,@PiggyBankNG,en,245,3,2,0,29882,
1816752148937687058,311609543,Fri Jul 26 08:27:20 +0000 2024,What do you know about PiggyVest,https://t.co/qAQHrYMKQl,,en,19,3,19,0,1084,
1812106954711396827,1157265391179186178,Sat Jul 13 12:48:59 +0000 2024,"Asides piggyvest, which other bank can one lock savings",,,en,3,0,8,0,499,
1811416482775281884,1150907500385984512,Thu Jul 11 15:05:18 +0000 2024,I don't know who needs to hear this but that babe that you are spending your life savings on is probably stacking up her piggyvest.,https://t.co/pShTXtGULN,,en,1,2,1,0,189,
1817302898130165795,1519464958920118273,Sat Jul 27 20:55:49 +0000 2024,Shebi you see how piggyvest dey catch cruise and at the same time showing their relevance when it comes to savings Abi  Continue forming big boss Lori C.E.O wòrò sí wòrò Me to myself after seeing this tweet ,,,en,2,0,2,0,369,
1817583637443068069,907351946734030849,Sun Jul 28 15:31:22 +0000 2024,Jesus Piggyvest breaking fee is now 3.5 Didnt know o,,,en,17,4,3,0,4153,
1813614317972939087,4883104323,Wed Jul 17 16:38:43 +0000 2024,"We are thrilled to announce our inclusion on and Statistas Top 250 Fintechs in the world, alongside industry giants like Ali Pay, Klarna, Piggyvest and Mastercard This recognition highlights our commitment to innovation and our impact on the technology and payments ecosystem. Its an honor to be acknowledged among such esteemed companies and to be recognized for our work in shaping the future of finance  See the full list here",https://t.co/z4YRmgtzzR,@CNBC,en,26,12,2,0,2734,
1550943940106395648,1060042156092600320,Sat Jul 23 20:40:25 +0000 2022,Which person money Piggyvest dey use sponsor BBNaija,https://t.co/u2dWY1C4Da,,en,9452,1400,437,143,,
1813876952077373499,385060597,Thu Jul 18 10:02:20 +0000 2024,"Piggyvest had better make me their biggest saver of the year by December. I have been sacrificing my social life, cut out unnecessary expenses, skip impulse buying, my taste buds, and my overall happiness for the sake of saving. I've literally been living like a hermit. So, by December, I better be the biggest saver of the year, or I'll be forced to reconsider my life choices ",,,en,144,12,19,5,35608,
1815001170093515017,2426316045,Sun Jul 21 12:29:34 +0000 2024,"I think Im the only person that still doesnt bank or have accounts with Opay, Piggyvest, Moniepoint, Kuda, amp other fintechs Im very okay with the conventional banking account types of savings. Any piiim, i will just enter their building amp naked myself inside their branch",,,en,30,7,8,2,2197,
1367183318970732549,1109852574,Wed Mar 03 18:41:18 +0000 2021,"Hey babe,I got a new upload. If you want to know or dont know how to get 1,000.00 from PiggyVest, you want to earn 1,000.00 if someone uses your link amp If you dont know about PiggyVest This video is for you. Even if you dont care about the money",https://t.co/Y0lFeR2Pwx,,en,8,6,1,0,,
1368176080117506054,282045993,Sat Mar 06 12:26:11 +0000 2021,"All of una wey dey use piggyvest save money, where una dey see the money una dey put inside Especially all this girls",,,en,4,1,1,0,,
1366631915500036097,1025138836073066498,Tue Mar 02 06:10:14 +0000 2021,What other investment opportunities are there besides PiggyVest and Binance. I need good platforms to check out.,,,en,4,0,4,0,,
1366731939395358724,167709849,Tue Mar 02 12:47:41 +0000 2021,I don receive my 10k from piggyvest,https://t.co/4AoBB14L0H,,en,1,1,1,0,,
1367097064732184585,144222790,Wed Mar 03 12:58:34 +0000 2021,Each Piggyvest user with their own unique reasons,https://t.co/6VE6Lp13GO,,en,796,161,17,15,,
1367374812176384000,989234511362879488,Thu Mar 04 07:22:14 +0000 2021,Oba of Lagos is the Real PiggyVest,,,en,156,22,11,0,,
1366263310174343173,845156378,Mon Mar 01 05:45:31 +0000 2021,"Anytime i plan to go and break my 20k savings in piggyvest, and i see people who fixed 1m, 5m every month for 300days, i carry my shameful self out of the app and be like you no get shame.  Good morning from this side to all my broke colleagues. ",,,en,6,0,3,0,,
1365937195698241536,948251378287366144,Sun Feb 28 08:09:39 +0000 2021,"Join N100k Easter Flex Savings on PiggyVest, let's prepare and enjoy Easter together  Join here SavingsChallenge Please retweet",https://t.co/28VlOhp7Rq,,en,3,6,1,0,,SavingsChallenge
1366164591143768077,1270438783188709377,Sun Feb 28 23:13:15 +0000 2021,Piggyvest will release my money tomorrow,,,en,14,0,13,1,,
1367571269210824706,910959846,Thu Mar 04 20:22:53 +0000 2021,"At least greet me PiggyVest, ask if Ive eaten ",,,en,4,0,2,0,,
1366678085802852352,805409991968624640,Tue Mar 02 09:13:41 +0000 2021,"An idea a locked piggyvest saving from various Nigerians solely for purchasing sanitary pads after a few months. They will be distributed to verified foundations. What do you think Everything will be transparent of course. If you are in, let me know.",,,en,314,142,20,8,,
1365761851750031365,805409991968624640,Sat Feb 27 20:32:54 +0000 2021,"Piggyvest, e rectify issue mi now ",,,en,10,2,1,0,,
1367544056742637572,944711577219096579,Thu Mar 04 18:34:45 +0000 2021,Piggyvest or Bet9ja,,,hu,56,6,15,2,,
1367137858381877257,792287172502093824,Wed Mar 03 15:40:40 +0000 2021,"Time to buy hair don reach, Ive changed my mind. Let me put the money in PiggyVest ",,,en,5,1,2,2,,
1367094134620753926,1283398224133394444,Wed Mar 03 12:46:55 +0000 2021,To put money in this piggyvest or not,,,en,9,0,5,0,,
1366515747825057795,230703510,Mon Mar 01 22:28:37 +0000 2021,How is PiggyVest,,,hu,1,0,2,0,,
1368179444821671936,66063147,Sat Mar 06 12:39:33 +0000 2021,You can now fund your PiggyVest with your barter app. ,https://t.co/iRUwZfhTpD,@theflutterwave,en,49,26,5,8,,
1367572886685425668,3088743719,Thu Mar 04 20:29:19 +0000 2021,Shey piggyvest does not change the points you earn when you save to money ni Or whats the essence of the point,,,en,5,0,2,0,,
1366363532716089352,1086491060,Mon Mar 01 12:23:46 +0000 2021,PiggyVest might just be my new bank because whats really the point of other banks,,,en,3,0,3,0,,
1367095305393610754,1283398224133394444,Wed Mar 03 12:51:34 +0000 2021,Which is more effective Kolo or piggyvest,,,en,3,1,2,2,,
1364968535760527363,4714760909,Thu Feb 25 16:00:33 +0000 2021,How to create a Safelock in easy steps PiggyvestTutorialVideos,https://t.co/kMDRRivdwP,,en,179,43,102,1,,PiggyvestTutorialVideos
1365673060297236480,4714760909,Sat Feb 27 14:40:05 +0000 2021,Meet our Saver of the month  The Plug  We got to ask him some fun questions and his Piggyvest experience. Enjoy MeetAPiggyvestSaver,https://t.co/BYlBsgvVP7,@bizzleosikoya,en,253,58,31,10,,Piggyvest MeetAPiggyvestSaver
1365420143485071363,792287172502093824,Fri Feb 26 21:55:05 +0000 2021,PiggyVest don collect money I wan use buy shoe,https://t.co/nx5G0tNCpH,,en,9,0,3,2,,
1364944315370385408,907351946734030849,Thu Feb 25 14:24:18 +0000 2021,"3K daily saving, you should have 174K in your PiggyVest account by the end of February. Keep pushing.",,,en,374,57,63,78,,
1361772551098236936,4871976915,Tue Feb 16 20:20:51 +0000 2021,"Piggyvest gimme my money, i no save again o, hunger wan kill me for this school ",https://t.co/p9vxjXfpcL,,en,4,2,1,0,,
1361833313644773377,99089177,Wed Feb 17 00:22:18 +0000 2021,"I know PiggyVest, I know ",https://t.co/udhV8VwVVs,,en,0,0,1,1,,
1365557266162810886,972251505456709633,Sat Feb 27 06:59:57 +0000 2021,Piggyvest should be calming down,https://t.co/JfUvBIqnXV,,en,12,2,1,0,,
1363425837660467203,4598709807,Sun Feb 21 09:50:25 +0000 2021,Because I'm a child of God. I'll take my 4million. Another 4million as interest for wasting my time and lying. Then finally 2m for bank charges and stamp duty. I'm sending him back 5m after 1 year. I'll put it in piggyvest so it gives me small interest,,@bizzleosikoya,en,83,10,16,2,,
1363120135783989251,1073846335206494208,Sat Feb 20 13:35:40 +0000 2021,PiggyVest no go kill me today,,,en,6,0,2,0,,
1362506721277718528,1059510031169798144,Thu Feb 18 20:58:11 +0000 2021,"For about one week now, I've been getting unsuccessful automatic saving mails from Piggyvest Miolewaku",,,en,3,0,3,0,,
1362349299896565763,3366816503,Thu Feb 18 10:32:38 +0000 2021,PiggyVest has taken somebodys money oo That money is not my own ffs,https://t.co/BRmrRHD3xo,,en,225,56,50,15,,
1361657308254765071,460147699,Tue Feb 16 12:42:55 +0000 2021,Omo PiggyVest and co will be experiencing massive withdrawal soon,,,en,14,2,1,0,,
1363035258824896512,817106987859247104,Sat Feb 20 07:58:24 +0000 2021,The audacity of Piggyvest tho. Them go just dey comot the money without thinking if thats my last 1k. Shebi when money finish we go hear word.,,,en,42,3,7,0,,
1363217225138765828,972606070429487105,Sat Feb 20 20:01:28 +0000 2021,You never chop but you dey run autosave with PiggyVest. Your burial ceremony go mad gan ,,,en,8,1,3,0,,PiggyVest
1364514354817884160,1336008061283147777,Wed Feb 24 09:55:48 +0000 2021,"A few more days to the end of February, contribute today to help us hit our set target. Join the piggyvest account or contribute via any of these accounts accounts on the flyer are the only legit accounts to send your contributions to God bless you",https://t.co/jpfMM4CQya…,,en,15,6,0,0,,
1364956330285543427,805409991968624640,Thu Feb 25 15:12:03 +0000 2021,"One the money has entered piggyvest, it's not coming out till December.  If you like throw me up and down. Nothing for you.",,,en,70,12,6,1,,
1362567561850851329,825063568324300801,Fri Feb 19 00:59:56 +0000 2021,Ọmọ that's cap o  All my baddies have Piggyvest,,,en,16,0,3,0,,
1363177157019783169,35448236,Sat Feb 20 17:22:15 +0000 2021,I still cant forget the babe that got 600k just for saving on piggyvest. I need to improve on my savings habit tbh.,,,en,41,7,5,1,,
1365367833249644544,109248089,Fri Feb 26 18:27:13 +0000 2021,I save Money on piggyvest with wierd names ,https://t.co/ml5wiGWzkc,,en,170,17,18,3,,
1363356048510373888,1533770766,Sun Feb 21 05:13:06 +0000 2021,"Piggyvest , Unflag my account fast",,@PiggyBankNG,en,6,2,0,0,,
1360320942992486401,362558280,Fri Feb 12 20:12:41 +0000 2021,Even people wey no get N1 for their PiggyVest Account dey complain say their Heart dey skip when PiggyVest dey trend.,https://t.co/RTX1fdHcqK,,en,101,12,12,1,,
1360336435342114831,271542369,Fri Feb 12 21:14:14 +0000 2021,FOUR PICS  ONE WORD Rinu  PiggyVest  Lekkitollgate EricaTheClout,https://t.co/FWOPB6f41d,,en,5,1,4,2,,Lekkitollgate EricaTheClout
1361001257385738240,860022055227543554,Sun Feb 14 17:16:00 +0000 2021,"Transferred money to my PiggyVest, e don leave account since and e never enter the other one Lmaoooo, abeg X100",https://t.co/xE6DMd43mc,,en,8,0,0,0,,
1360354539786752000,224013880,Fri Feb 12 22:26:11 +0000 2021,'Parla Piu Piano' performed by ChoralHubLekkitollgateRinuSambisaBoko HaramObalendeRosesNigerian PoliceProtestBayernIvieChikeAmotekunMingsTwitter NGPiggyVestAK 47King OzoemenaBala MohammedTheNancyIsimeShowONYEKACongratulations OzoCongrats Ozo,https://t.co/1mTf0158up,@ugodiyaya,und,8,2,0,0,,ChoralHub Lekkitollgate TheNancyIsimeShow ONYEKA
1360343014292520967,224013880,Fri Feb 12 21:40:23 +0000 2021,ifeanyi ezinmadu performing J. S. Bach's Prelude BWV 8661 Bars 10  20 ChoralhubRinuPiggyVestLekkitollgateAmotekuncryptocurrenciesEricaTheCloutMingsBayernChikeTwitter NGSambisaONYEKACape VerdeKing OzoemenaTina TurnerGTBankBala MohammedNigeria,https://t.co/NxvH2zeLvL,,und,4,0,1,0,,Choralhub Lekkitollgate cryptocurrencies EricaTheClout ONYEKA Nigeria
1360488597934194688,1249410566717755392,Sat Feb 13 07:18:53 +0000 2021,For you by teni x Davido is a mad tune. Can't stop listening. Valentine is here. Can't wait to promise somebody's daughter All the savings for my piggyvest na for you,https://t.co/aTPeqSfWoY,,en,5,1,0,0,,
1360328462758731780,2184508473,Fri Feb 12 20:42:33 +0000 2021,Me when I first saw PiggyVest trending ,https://t.co/gZu8pPzQW7,,en,6,2,0,0,,
1360354970520985602,1247945902792245254,Fri Feb 12 22:27:53 +0000 2021,Hi guys...I'm taking orders for tommorow 1. Amala amp gbegiri 2.Fufu amp oha with orisirisi tinu eran amp ponmo not less than 10 pieces for just 3k per plate. I'll stop taking orders 9am tommorow morning Lekkitollgate Rinu Amotekun PiggyVest,https://t.co/6noEY5UUoX,@NaijaWatch @SammieLaolu @PapaRiri4,en,14,5,1,1,,Lekkitollgate Rinu Amotekun PiggyVest
1360519234518999041,2712596775,Sat Feb 13 09:20:37 +0000 2021,"Piggyvest, behave oh",,,en,7,0,6,0,,
1360370781969129472,443534933,Fri Feb 12 23:30:43 +0000 2021,Long story short Lekkitollgate PiggyVest,https://t.co/rQnXA50U82,,en,3,2,2,0,,Lekkitollgate PiggyVest
1361646007474401281,1336008061283147777,Tue Feb 16 11:58:00 +0000 2021,"We appreciate your support so far, we need to go harder this February, contribute today to help us hit our set target. Join the piggyvest account or contribute via any of these accounts God bless you",https://t.co/jpfMM4CQya…,,en,10,6,0,0,,
1360259588495470597,3400041472,Fri Feb 12 16:08:52 +0000 2021,2 odds rollover on 1 of piggyvest balances played weekly and interest paid monthly equals 4 interest monthly. That's 6X the current 8 interest per annum interest rate. Piggybet is the future.,,,en,113,48,14,3,,
1360328155278508039,3603319761,Fri Feb 12 20:41:20 +0000 2021,Someone should give me Val gift through PiggyVest abeg.,,,en,7,0,2,1,,
1361353155846561797,237217038,Mon Feb 15 16:34:19 +0000 2021,Open PiggyVest lemme send you my link jare,,,en,0,0,1,0,,
1360369996682174464,2733788944,Fri Feb 12 23:27:36 +0000 2021,Have u found a way to achieve financial freedom 4 U and ur loved ones Are u actively looking for a means to achieve financial freedom Join the winning Zero to Multimillionaire project now Congratulations TBAJ Boko haram Lekkitollgate Freya piggyvest,https://t.co/psH38mM1E9,,en,6,0,3,0,,Lekkitollgate
1361259189528592385,1108688772609265665,Mon Feb 15 10:20:56 +0000 2021,"Join Odun Eweniyi on the 2nd Episode of our live podcast series, Invest In The Future. We'll discuss opportunities to build companies like Piggyvest amp PushCV as well as investing in womenled startups via . Register here gtgt",https://t.co/32w5YiNA3c,@FirstCheckHQ,en,17,9,0,2,,
1360675656548446211,1196377835746795520,Sat Feb 13 19:42:11 +0000 2021,PiggyVest don tire ,,,fr,54,5,7,1,,
1361587649824362499,1087350254817734656,Tue Feb 16 08:06:07 +0000 2021,"Thank God for PiggyVest mehnThose people dont care if youre dying, your money isnt coming out until the day you set it to be unlocked. Theyve helped me with my saving culture",,,en,16,4,5,0,,
1360369694683856896,561088658,Fri Feb 12 23:26:24 +0000 2021,Please gift me val gift nau... piggyvest don make am easy nau,,,en,2,0,1,0,,
1361595492317220865,1090171775974019072,Tue Feb 16 08:37:17 +0000 2021,Ahhh you people should have saved o. Use piggyvest next time dears,,,en,36,13,0,0,,
1359851838556758021,4904149192,Thu Feb 11 13:08:37 +0000 2021,"Abi make I just withdraw my 5k from PiggyVest, kin jaiye ori mi",https://t.co/XjhCeZHA9K,,en,11,1,3,0,,
1359116786101272578,49553725,Tue Feb 09 12:27:47 +0000 2021,"Total hours of sleep lost by Piggyvest, Risevest and BuyCoins staff in the last 5 days.",https://t.co/De0ZCI3RL6,,en,2,0,1,0,,
1360255528354652165,858366568392257536,Fri Feb 12 15:52:44 +0000 2021,All the people in my DM cannot see what PiggyVest is doing with ValsFlex,https://t.co/Czuo0PDbn3,,en,1,4,0,1,,ValsFlex
1359448518772064256,1208910862993575937,Wed Feb 10 10:25:58 +0000 2021,Piggyvest loading ding ding loading ,,,en,5,0,2,1,,
1358771989721329667,559876521,Mon Feb 08 13:37:41 +0000 2021,birthday on Friday. new piggyvest account number thank you ,https://t.co/LPZtmv0Jhm,,en,3,4,0,0,,
1359453294058438656,1208910862993575937,Wed Feb 10 10:44:57 +0000 2021,Nawa for these sub catchers ooIs piggyvest the name pf your fanbase And btw tani boo werey,,,en,7,0,0,0,,
1360169825193099266,939813896122241024,Fri Feb 12 10:12:11 +0000 2021,"In case you missed our BuildOurAfrica session with , the Cofounder and COO at , check the link below to learn from her experience on impact investing, the origins of Piggyvest, and Nigerias feminist movement.",https://t.co/W5xoqpxR6S,@OdunEweniyi @PiggyBankNG,en,2,0,0,0,,BuildOurAfrica
1360165604087504897,1336008061283147777,Fri Feb 12 09:55:25 +0000 2021,"We appreciate your support so far, we need to go harder this February, contribute today to help us hit our set target. Join the piggyvest account or contribute via any of these accounts God bless you",https://t.co/jWlP8xPyFC,,en,20,7,0,0,,
1360258357576237062,2371518483,Fri Feb 12 16:03:59 +0000 2021,i have piggyvest too o,,,en,0,0,1,0,,
1360244980577669121,330293740,Fri Feb 12 15:10:50 +0000 2021,"Anyway, I have small 50k to share. So Im thinking 5k for 10 people. So, If you have PiggyVest and you want a small Val gift, blow me a kiss in the replies and Ill let you know how far ",,,en,384,68,346,9,,
1360124455742287873,330629387,Fri Feb 12 07:11:54 +0000 2021,"Uche from bolt, Ope from cowrywise, Layo amp Somto from piggyvest etc, this is creative advertising, not the long newsletters you send 3 times weekly. I'll use your app, don't disturb me please.",,,en,0,0,1,0,,
1359219562420518919,70259271,Tue Feb 09 19:16:11 +0000 2021,True. Piggyvest ,,,lt,1,0,0,0,,
1360256783600738306,263575006,Fri Feb 12 15:57:44 +0000 2021,Send a House officer money oo .. We use PiggyVest thanks,,,en,7,2,0,0,,
1360209383221833736,987089976482508800,Fri Feb 12 12:49:23 +0000 2021,"Piggyvest needs to give it's Customers debit cards... Because if I had a card, I wouldn't have to transfer to my GTBank before I can withdraw. . I'm so stranded in this hot sun because GTBank won't fix up. . Fuckkkk",,,en,414,110,30,16,,
1359209153638653953,1059654052257116161,Tue Feb 09 18:34:49 +0000 2021,God of PiggyVest Engineers. Please bless me ,,,en,64,1,2,0,,
1359799591038763009,175055258,Thu Feb 11 09:41:01 +0000 2021,"Well, sadly Brian doesnt understand how PiggyVest works as its other companies that float the investments",,,en,29,21,5,0,,
1359117515838939136,1022207647095947265,Tue Feb 09 12:30:41 +0000 2021,Tell a broke woman to show you the amount of money she has in her piggyvest,,,en,90,26,18,20,,
1360256545339105288,966344191,Fri Feb 12 15:56:47 +0000 2021,I also have piggyvest o,,,en,3,0,0,0,,
1359597901853425673,176335256,Wed Feb 10 20:19:34 +0000 2021,Im certain Segun is going to say this before the expiration of this month to a senior exec and ask them to Google the founders of PiggyVest and subtract their ages from their own. Lmao.,,,en,0,0,1,0,,
1359843057114501121,2963547257,Thu Feb 11 12:33:44 +0000 2021,This is foolish especially the Piggyvest part.,,,en,4,1,1,0,,
1358459029278883845,1203834257229144067,Sun Feb 07 16:54:06 +0000 2021,Please kindly retweet  AVAILABLE  SUPER CLEAN TOYOTA COROLLA 2015 WITH FULL DUTY 5.4M GRAMMYPROVIDUSSEGAPIGGYVESTKANELEKKITOMORIWEMASKEPTADAVEMAN CITYALBERT EINSTEIN,https://t.co/kruGbvSXPn,,en,25,24,1,0,,
1358480846051811331,1314082572733906947,Sun Feb 07 18:20:47 +0000 2021,Allison let do pass 1 pass 2 Becker Pastor Adeboye LIVMCI PiggyVest,https://t.co/0BvQryDgph,,en,5,0,2,0,,LIVMCI
1358485915484770307,368490934,Sun Feb 07 18:40:56 +0000 2021,"Most girls claim to be broke always, but if you see their piggyvest wallet balance this would be your reaction ",https://t.co/OUYHQBf7KJ,,en,99,23,28,0,,
1358517326132482049,1643544740,Sun Feb 07 20:45:45 +0000 2021,This will be my job on Valentine's Day. Let me just catch u first. Nonsense rubbish Providusgorillagluegirl Grammy LIVMCI Sega Pastor Adeboye piggyvest,https://t.co/xH2PZVHfso,,en,6,0,7,0,,gorillagluegirl LIVMCI
1358506783589941250,1323186484292276224,Sun Feb 07 20:03:51 +0000 2021,Why is Lilo Aderogba LiloSaysThankYou Cafe23byLilo looking so much like Rihanna in this photo Isn't she so lovely Pastor Adeboye Piggyvest EricaAtDeshapeable Lekkitollgate,https://t.co/4sVsRFdPHa,,en,15,4,0,0,,LiloSaysThankYou Cafe23byLilo EricaAtDeshapeable Lekkitollgate
1358507453609111554,1034585842591965184,Sun Feb 07 20:06:31 +0000 2021,Hello twitter NG Dont pass without retweeting pls I have these cute watches for sale Price 8k each Nationwide delivery charges apply Call 09067623121 WhatsApp LIVMCI Allison Foden SHUCHE Man city PiggyVest Pastor Adeboye,https://t.co/y3vKzPYvmZ,,en,16,23,0,1,,LIVMCI SHUCHE
1358487166045876224,3955088297,Sun Feb 07 18:45:54 +0000 2021,What is it with piggyvest again,,,en,5,1,3,0,,
1358473659950788609,1316844904031703045,Sun Feb 07 17:52:14 +0000 2021,"How often do you wash or change your bra Contact us for your premium and affordable underwears bra,pant, sleepwear, bodysuits, bikini, boxers, briefs, tanks, undergarment shirts, pyjamas and more. DM IS OPEN. Video credit . . Adeboye providus Sega piggyvest",https://t.co/5Z2yl2JGhu,@Skukipeeshaun,en,4,2,0,1,,
1358671114461937664,1201365456,Mon Feb 08 06:56:51 +0000 2021,The cute notes I write to myself before locking target on Piggyvest ,https://t.co/Y0jck4ZfuW,,en,0,0,2,0,,
1358490947617710081,1153635525124861952,Sun Feb 07 19:00:56 +0000 2021,She requested for our Jumbo platter with a Get well soon note for her guy. What we delivered gtgtgtgtgtgtgtgt She loved it. Surprise your loved ones. Akwaibomtwitter PiggyVest Wema note LIVMCI,https://t.co/1oidG29dUS,,en,22,5,8,3,,Akwaibomtwitter PiggyVest Wema note LIVMCI
1358547570864361478,306121687,Sun Feb 07 22:45:56 +0000 2021,Sooooooo finally after all the hype and push oya oo I don enter YouTube o so biko Subscribe  Just help a sister and click the link below  piggyvest adeboye vlog segalink,https://t.co/hhoXWMzIUP,,en,7,2,0,0,,piggyvest adeboye vlog segalink
1358496709442211840,1620830876,Sun Feb 07 19:23:49 +0000 2021,"Nude suede sneakers with Blue leather Double Monk Strap and taping .   Available for reorder in size 40  47   Price 20,000  Payment Validates Order  Kindly RT, Like and Follow Pastor Adeboye  piggyVest  Sega  Rinu  LIVMCI",https://t.co/PSNYHsGsmH,,en,11,6,0,0,,LIVMCI
1358451676294873088,760808151633522688,Sun Feb 07 16:24:53 +0000 2021,PiggyVest engineers right now,https://t.co/DzpAJ1E2Bx,,en,9,0,0,0,,
1358517538162843650,877530309981548544,Sun Feb 07 20:46:35 +0000 2021,"Panic as Piggyvest, Risevest, others deactivate users Providus Bank accounts",https://t.co/qEV0JN5E5o,,en,0,0,0,0,,
1358504113638629378,3400041472,Sun Feb 07 19:53:15 +0000 2021,I was about to disable piggyvest Autosave for tomorrow but my God doesn't wear flip flop.,,,en,6,0,2,0,,
1358454402303025157,1609270040,Sun Feb 07 16:35:43 +0000 2021,Do you use PiggyVest,,,en,35,3,11,0,,
1358529154405326850,3123607071,Sun Feb 07 21:32:45 +0000 2021,"Please repost if this if it pops on your TL. Thank youuu  The Ofure Crochet Beach Coverup. SN15,000 MN17,000 LN19,000 AbujaTwitterCommunity PiggyVest handmade cryptocurrency",https://t.co/s6UtgkmR7M,@Ore_akiinde @omonigzzz,en,7,7,0,0,,AbujaTwitterCommunity PiggyVest handmade cryptocurrency
1358526926168727554,274223611,Sun Feb 07 21:23:54 +0000 2021,"I use PiggyVest to save amp invest securely. Sign up with my link and get 1,000.00 to start your own savings journey ",https://t.co/Hb9YXEWqex,,en,2,0,0,0,,
1358499845154222089,1099294588693635078,Sun Feb 07 19:36:17 +0000 2021,"Brands new iPhone 12 pro max price update 128gb  N585,000 256gb  N630,000 callwhatsapp 08076709313 or call only 08144243028 for order and enquiries Visit us at suite A9 new Banex, wuse II, Abuja gorillagluegirl PiggyVest Please RETWEET",https://t.co/j69ZLBlRve,@DabzGlobal,en,8,4,1,0,,gorillagluegirl
1358732977560248322,726750122751709184,Mon Feb 08 11:02:40 +0000 2021,Just tested my new Piggyvest account number Worked seamlessly Piggyvest team ,,,en,6,2,3,0,,
1358399122852745219,735397847458304001,Sun Feb 07 12:56:03 +0000 2021,Odun and the team at Piggyvest are doing a fantastic job,https://t.co/8qdfx17D5Y,,en,11,4,1,0,,
1358394978276409344,735397847458304001,Sun Feb 07 12:39:35 +0000 2021,Piggyvest has just solved the Providus virtual account problem. Read below A company that understands customer service. I wish the Nigeria leaders could have this attitude towards their job.,https://t.co/GwtFDzTfqK,,en,22,7,2,0,,
1358423945062588425,340262888,Sun Feb 07 14:34:41 +0000 2021,This video  Sega Burna Grammy PiggyVest Lekki Lekkitollgate EricaAtDeshapeables,https://t.co/9sbf16lMIw,,en,28,6,1,1,,Lekki Lekkitollgate EricaAtDeshapeables
1358412606873235458,1099013982411767808,Sun Feb 07 13:49:38 +0000 2021,Love is patient. Love is kind. G2GPizza  07087767750 WhatsApp We deliver within Abuja Providus Burna TACHA OUR BITCOIN Grammy Albert Einstein Atiku Stormzy Piggyvest rinu Dipo,https://t.co/XFiRRSrWq9,,en,5,7,1,0,,G2GPizza
1358405056073261060,378809160,Sun Feb 07 13:19:37 +0000 2021, What is happening to piggyvest and Providus bank I just saw this,https://t.co/oL0DvE1wqM,@chrisishiguzo,en,18,13,3,0,,
1358395121637679110,1194500250054119424,Sun Feb 07 12:40:09 +0000 2021,Hooooot deal  Foreign used 2012 Toyota Venza now available for 7.2 million naira only  Lagos  09056871781 Providus Tacha our bitcoin burna Atiku PiggyVest,https://t.co/rUv0DP6ZIS,,en,27,16,0,0,,PiggyVest
1358404115190136837,320941534,Sun Feb 07 13:15:53 +0000 2021,"Everybody praising PiggyVest's response time but someone had to work on a Sunday to make that happen at no extra charge to the customers. Next time we are discussing working conditions, remember that for an organisation to provide a certain level of service...",,,en,40,44,6,20,,
1358362345962143744,1290271340818247680,Sun Feb 07 10:29:55 +0000 2021,Pls Help Retweet Lexus RX350 2011 Registered Full Options Price  5.5M Only Location  Ikeja Send a DM or CallWhatsap 08077565546 Burna Lekki Sega IamLayconShowmaxIn4days EricaAtDeshapeables Rinu Lagosians Atiku TurnaroundEra LIVMCI Twitter ng Grace Piggyvest Mummy,https://t.co/dkAzL8OOlH,,en,4,2,0,0,,IamLayconShowmaxIn4days EricaAtDeshapeables TurnaroundEra LIVMCI
1358383926792908800,897360646140039169,Sun Feb 07 11:55:40 +0000 2021,PiggyVest gtgtgtgtgtgtgtgtgt,https://t.co/jySGrhfXjj,,lt,6,1,0,0,,
1358390451242475522,218605791,Sun Feb 07 12:21:35 +0000 2021,"Wow, PiggyVest that was quick",,,en,1,1,0,0,,
1358381369710301184,66930187,Sun Feb 07 11:45:30 +0000 2021,"PiggyVest of all banks to use, Its WEMA BANK you people chose",,,en,12,1,11,8,,
